XY-NMY;2010-08;693;1
XY-FBA;2016-07;4146;1
XY-NMY;2015-12;1203;1
XY-IWX;2015-02;6460;1
XY-ZDY;2011-11;835;1
XY-ZDY;2016-11;4813;1
XY-ZWJ;2013-09;8738;1
XY-MBJ;2011-08;8579;1
XY-YTM;2014-06;4340;1
XY-MBJ;2015-06;6416;1
XY-NMY;2014-06;1613;1
XY-IWX;2015-02;2461;1
XY-OFW;2010-11;4885;1
XY-ZWJ;2015-12;8426;1
XY-ZWJ;2015-02;7097;1
XY-MBJ;2016-11;1679;1
XY-NMY;2011-10;1720;1
XY-OZH;2015-01;1163;1
XY-MBJ;2013-09;8505;1
XY-ZWJ;2010-07;4990;1
XY-MBJ;2014-06;2975;1
XY-OHF;2013-04;9006;1
XY-YTM;2011-11;1519;1
XY-IWX;2016-12;3149;1
XY-ZWJ;2016-07;1388;1
XY-IWX;2015-02;3443;1
XY-IOO;2011-10;3974;1
XY-ZWJ;2015-11;8626;1
XY-NMY;2011-01;5176;1
XY-YTM;2011-11;8526;1
XY-OFW;2013-08;8594;1
XY-OZH;2010-07;4608;1
XY-ZDY;2014-04;4347;1
XY-YAZ;2015-12;3349;1
XY-OFW;2015-06;3316;1
XY-IWX;2015-12;3164;1
XY-IOO;2012-08;8134;1
XY-YAZ;2014-06;8705;1
XY-MBJ;2015-12;8716;1
XY-ZDY;2011-11;343;1
XY-IWX;2016-11;272;1
XY-MBJ;2016-07;3541;1
XY-ZWJ;2015-02;8621;1
XY-NMY;2014-12;1515;1
XY-IWX;2016-05;4697;1
XY-MBJ;2014-11;8552;1
XY-MBJ;2014-12;239;1
XY-YTM;2016-11;9271;1
XY-ZWJ;2012-08;1586;1
XY-NMY;2016-11;3239;1
XY-OFW;2016-07;7306;1
XY-ZWJ;2015-12;7328;1
XY-MBJ;2015-12;9006;1
XY-YTM;2011-04;8671;1
XY-OZH;2014-06;4145;1
XY-LYP;2014-12;4928;1
XY-YTM;2011-11;3304;1
XY-ZWJ;2015-12;8591;1
XY-OHF;2014-06;8674;1
XY-ZDY;2016-07;5142;1
XY-OZH;2011-08;5117;1
XY-OZH;2012-03;2586;1
XY-ZDY;2010-08;3681;1
XY-IWX;2013-09;5800;1
XY-ZDY;2016-11;285;1
XY-ZWJ;2014-12;5574;1
XY-NHZ;2011-11;7821;1
XY-ZWJ;2016-11;705;1
XY-IWX;2011-03;307;1
XY-OFW;2011-08;4493;1
XY-IWX;2016-11;6587;1
XY-ZWJ;2013-09;6503;1
XY-ALV;2015-06;4274;1
XY-NMY;2013-09;3498;1
XY-MBJ;2010-10;8385;1
XY-ZWJ;2016-11;9592;1
XY-MBJ;2016-11;9889;1
XY-MBJ;2014-12;2624;1
XY-ZDY;2014-06;5424;1
XY-YAZ;2014-11;4378;1
XY-YTM;2016-07;8083;1
XY-ZDY;2010-08;1405;1
XY-NMY;2014-06;8715;1
XY-ZDY;2011-11;2783;1
XY-MBJ;2011-07;9407;1
XY-IOO;2014-12;3189;1
XY-ZWJ;2016-07;1437;1
XY-OZH;2015-12;9633;1
XY-MBJ;2011-07;9752;1
XY-NMY;2015-02;2659;1
XY-NMY;2015-12;3906;1
XY-YTM;2015-12;6246;1
XY-ZWJ;2016-11;2119;1
XY-YTM;2011-11;7916;1
XY-IOO;2015-12;4338;1
XY-NMY;2014-06;1364;1
XY-ZWJ;2015-12;5617;1
XY-OFW;2014-12;606;1
XY-MBJ;2016-07;6749;1
XY-IWX;2015-06;4383;1
XY-NMY;2014-12;3115;1
XY-MBJ;2011-07;1905;1
XY-OHF;2014-06;2943;1
XY-ZDY;2015-02;666;1
XY-ZWJ;2016-07;9301;1
XY-YTM;2014-12;7152;1
XY-NMY;2015-12;6380;1
XY-MBJ;2014-11;901;1
XY-OFW;2016-07;9394;1
XY-IWX;2016-09;6572;1
XY-ZWJ;2014-06;4284;1
XY-NMY;2011-03;7307;1
XY-OZH;2011-08;8989;1
XY-ZWJ;2014-11;854;1
XY-NMY;2011-06;4529;1
XY-OFW;2015-12;5199;1
XY-NMY;2016-02;7252;2
XY-NMY;2016-07;6622;1
XY-NMY;2016-11;3231;1
XY-OFW;2016-07;8725;1
XY-IOO;2016-11;4275;1
XY-MBJ;2014-11;2716;1
XY-OZH;2012-08;4541;1
XY-YAZ;2013-04;1772;1
XY-ZWJ;2016-05;2467;1
XY-MBJ;2016-11;6885;1
XY-NMY;2012-03;9958;1
XY-ALV;2015-12;3939;2
XY-YTM;2016-11;1814;1
XY-ZDY;2011-10;65;1
XY-LYP;2015-02;122;1
XY-ALV;2016-11;128;1
XY-MBJ;2016-11;1458;1
XY-IWX;2011-12;4713;1
XY-NMY;2016-05;744;1
XY-YTM;2014-12;2476;1
XY-ZDY;2016-07;1509;1
XY-ZDY;2011-04;9953;1
XY-FBA;2014-12;7133;1
XY-OHF;2011-08;4583;1
XY-NHZ;2015-06;9548;1
XY-OHF;2010-07;2044;1
XY-NHZ;2014-12;6696;1
XY-MBJ;2016-07;9122;1
XY-MBJ;2016-07;3858;1
XY-ALV;2014-12;5827;1
XY-OFW;2015-02;3745;1
XY-MBJ;2016-07;8374;1
XY-MBJ;2016-11;3887;1
XY-ZWJ;2010-10;9168;1
XY-ZWJ;2014-10;4456;1
XY-ZWJ;2015-12;2209;1
XY-YTM;2015-01;3462;1
XY-ZWJ;2013-08;5745;1
XY-OFW;2016-11;1907;1
XY-YTM;2014-12;6695;1
XY-NMY;2016-02;2171;1
XY-OHF;2013-07;5104;1
XY-ZWJ;2010-10;56;1
XY-ZWJ;2014-10;6382;1
XY-NMY;2014-11;3723;1
XY-ZWJ;2013-10;1763;1
XY-ZDY;2013-09;5805;1
XY-MBJ;2015-12;6924;1
XY-OFW;2014-06;447;1
XY-ZWJ;2013-04;695;1
XY-MBJ;2016-02;9510;1
XY-MBJ;2012-11;8007;1
XY-YAZ;2015-02;694;1
XY-ZDY;2015-02;7038;1
XY-LYP;2015-12;7889;1
XY-MBJ;2016-07;4340;1
XY-NMY;2016-02;8562;1
XY-LYP;2014-06;79;1
XY-MBJ;2011-07;1140;1
XY-OZH;2014-12;8905;1
XY-ALV;2011-11;6323;1
XY-OHF;2015-12;5417;1
XY-MBJ;2016-11;647;1
XY-ZWJ;2015-12;5565;1
XY-NMY;2015-02;6525;1
XY-OFW;2011-11;779;1
XY-MBJ;2014-12;4153;1
XY-MBJ;2014-12;4921;1
XY-NMY;2014-11;6586;1
XY-NMY;2016-07;7597;1
XY-NMY;2013-01;4088;1
XY-MBJ;2015-12;5905;1
XY-LYP;2013-10;8096;1
XY-NMY;2011-07;2980;1
XY-MBJ;2015-12;6350;1
XY-OHF;2012-02;3130;1
XY-OHF;2015-06;8755;1
XY-OZH;2016-11;7688;1
XY-FBA;2016-05;7686;1
XY-ALV;2014-12;9090;1
XY-ZDY;2015-02;1596;1
XY-OFW;2015-11;4311;1
XY-ZDY;2016-11;3453;1
XY-NMY;2015-12;3490;1
XY-ZDY;2014-12;1926;1
XY-OFW;2013-08;4958;1
XY-IWX;2013-10;4951;1
XY-NMY;2015-02;9531;1
XY-NMY;2015-02;2464;1
XY-ZDY;2016-11;8339;1
XY-ZWJ;2016-11;7800;1
XY-NMY;2014-06;1807;1
XY-OFW;2014-12;8808;1
XY-ZWJ;2016-07;7994;1
XY-MBJ;2015-12;6976;2
XY-NHZ;2016-07;3719;1
XY-NMY;2015-12;2496;1
XY-IWX;2015-06;6804;1
XY-NMY;2016-07;2324;1
XY-ZWJ;2011-03;3920;1
XY-YTM;2011-09;2200;1
XY-IWX;2013-09;5442;1
XY-ZDY;2015-02;464;1
XY-ZWJ;2015-07;8382;1
XY-ZWJ;2014-11;391;1
XY-MBJ;2013-01;7227;1
XY-ZDY;2010-08;107;1
XY-OFW;2013-04;8422;1
XY-MBJ;2014-06;5459;1
XY-ALV;2016-11;6203;1
XY-MBJ;2011-10;6094;1
XY-ZWJ;2015-02;109;1
XY-MBJ;2012-11;3566;1
XY-OFW;2016-05;5171;1
XY-OHF;2016-02;7441;1
XY-IWX;2013-03;4225;1
XY-OHF;2016-07;4443;1
XY-YAZ;2014-11;3751;1
XY-OHF;2013-07;6449;1
XY-OFW;2016-05;7018;1
XY-OHF;2014-12;8704;1
XY-MBJ;2016-05;2237;1
XY-MBJ;2016-07;9366;1
XY-YTM;2015-12;9736;1
XY-ZWJ;2014-03;2463;1
XY-OFW;2014-12;9763;1
XY-OFW;2016-05;8112;1
XY-NMY;2016-02;5333;1
XY-OFW;2016-05;3980;1
XY-NHZ;2014-11;3373;1
XY-NMY;2012-11;3218;1
XY-ZWJ;2014-06;1710;1
XY-NMY;2011-11;2982;1
XY-OHF;2014-11;8451;1
XY-IWX;2015-12;9147;1
XY-IOO;2015-12;6704;1
XY-OHF;2015-12;4130;1
XY-MBJ;2014-12;8356;1
XY-OHF;2011-10;3626;1
XY-MBJ;2015-02;8850;1
XY-NMY;2015-02;2110;1
XY-YAZ;2016-07;625;1
XY-OHF;2015-12;653;1
XY-MBJ;2014-06;7083;1
XY-ZWJ;2015-02;6252;1
XY-YAZ;2013-09;5467;1
XY-ZDY;2014-01;9469;1
XY-IOO;2014-12;8202;1
XY-MBJ;2014-12;4726;1
XY-FBA;2016-11;7613;1
XY-OFW;2012-11;5198;1
XY-ALV;2016-11;3463;1
XY-MBJ;2011-07;3893;1
XY-MBJ;2013-10;1825;1
XY-ZWJ;2015-12;8588;1
XY-ZWJ;2015-02;2656;2
XY-MBJ;2015-02;9753;1
XY-ZWJ;2013-01;6858;1
XY-MBJ;2015-01;3331;1
XY-IWX;2015-12;827;1
XY-ZWJ;2015-02;5959;1
XY-ZWJ;2015-07;3341;1
XY-MBJ;2015-12;3388;1
XY-OHF;2016-07;6393;1
XY-IWX;2015-12;1498;1
XY-OFW;2015-12;1288;1
XY-ZWJ;2014-11;4992;1
XY-NMY;2016-05;6024;1
XY-LYP;2015-02;2304;1
XY-IWX;2015-12;4953;1
XY-MBJ;2014-06;1090;1
XY-MBJ;2016-07;9263;1
XY-OHF;2016-11;9090;1
XY-IOO;2014-12;6097;1
XY-NMY;2014-12;547;1
XY-IWX;2016-05;1287;2
XY-YAZ;2015-06;2506;1
XY-YTM;2011-06;8842;1
XY-MBJ;2016-07;3181;1
XY-NMY;2016-05;2201;1
XY-NMY;2014-12;6677;1
XY-IWX;2015-06;9282;1
XY-ZDY;2016-11;2774;1
XY-ZWJ;2013-07;4205;1
XY-OHF;2014-04;5879;1
XY-ZWJ;2015-12;7614;1
XY-OFW;2016-07;4850;1
XY-ZWJ;2015-02;2759;1
XY-NHZ;2014-12;2079;1
XY-NHZ;2016-07;4706;1
XY-ZWJ;2015-09;8271;1
XY-IWX;2010-08;9028;1
XY-YAZ;2014-04;9894;1
XY-NMY;2015-02;6225;1
XY-ZDY;2016-07;3436;1
XY-ZDY;2015-12;3160;1
XY-OFW;2014-06;5566;1
XY-YTM;2016-03;4379;1
XY-NMY;2011-07;7994;1
XY-IWX;2014-12;7468;1
XY-OFW;2011-08;7734;1
XY-MBJ;2016-07;5779;1
XY-NMY;2011-11;8006;1
XY-MBJ;2016-11;8928;1
XY-YAZ;2014-12;3903;1
XY-OHF;2014-12;8411;1
XY-IWX;2016-02;407;1
XY-OHF;2015-12;428;1
XY-NHZ;2015-12;1530;1
XY-MBJ;2014-12;9400;1
XY-ZWJ;2015-02;2093;2
XY-MBJ;2014-11;7562;1
XY-NMY;2011-03;3730;1
XY-IOO;2012-08;6766;1
XY-IOO;2016-11;5565;1
XY-MBJ;2015-02;4332;1
XY-YTM;2016-07;9032;1
XY-NMY;2011-07;8051;1
XY-ZDY;2015-12;1250;1
XY-NMY;2016-11;3703;1
XY-ZDY;2015-12;1754;1
XY-MBJ;2015-12;7028;2
XY-ZWJ;2016-11;1141;1
XY-ZDY;2014-12;2975;1
XY-FBA;2016-11;2228;1
XY-FBA;2015-12;4396;1
XY-NMY;2014-12;470;1
XY-MBJ;2016-11;6395;1
XY-NMY;2016-02;8721;1
XY-ZDY;2015-02;5911;1
XY-IWX;2015-06;1710;1
XY-OZH;2011-07;7609;1
XY-FBA;2014-11;525;1
XY-OFW;2013-04;6349;1
XY-IWX;2015-02;7441;1
XY-ZWJ;2011-06;5350;1
XY-NMY;2016-02;1509;1
XY-ZWJ;2010-01;2530;1
XY-ZWJ;2013-10;444;1
XY-IWX;2015-12;2723;1
XY-OHF;2016-07;1865;1
XY-ZDY;2016-11;3173;1
XY-ZWJ;2015-12;181;1
XY-ZWJ;2015-02;8139;1
XY-NMY;2014-11;3112;1
XY-IWX;2013-11;9428;1
XY-IWX;2013-10;8162;1
XY-NMY;2015-12;1766;1
XY-NMY;2014-12;5780;1
XY-ZDY;2013-01;8171;1
XY-MBJ;2011-07;7884;1
XY-NMY;2016-07;7612;1
XY-ZWJ;2013-09;1191;1
XY-OFW;2014-06;9325;1
XY-ZDY;2015-06;1335;1
XY-MBJ;2013-10;3761;1
XY-IWX;2012-11;1815;1
XY-NMY;2014-06;5537;1
XY-NHZ;2016-11;6317;1
XY-NMY;2014-06;9762;1
XY-NMY;2012-08;4041;1
XY-OHF;2016-07;4307;1
XY-NMY;2016-11;211;1
XY-IOO;2013-12;5325;1
XY-ZWJ;2013-05;7988;1
XY-OFW;2016-07;1302;1
XY-ZDY;2016-11;9628;1
XY-ZWJ;2016-07;1112;1
XY-FBA;2016-11;4311;1
XY-YTM;2014-12;2429;1
XY-MBJ;2016-07;5245;1
XY-NMY;2014-12;9094;1
XY-IWX;2016-11;5023;1
XY-NMY;2011-07;4637;1
XY-ZWJ;2015-06;9262;1
XY-OFW;2015-12;5037;1
XY-ZWJ;2014-06;1602;1
XY-FBA;2014-08;2888;1
XY-OFW;2016-11;5970;1
XY-ALV;2014-12;3616;1
XY-NMY;2015-02;7494;1
XY-IWX;2016-05;4448;1
XY-NMY;2014-12;6397;1
XY-ZWJ;2014-12;6350;1
XY-OFW;2016-07;9875;1
XY-IWX;2013-10;3078;1
XY-ZWJ;2016-05;7687;1
XY-ZWJ;2013-04;7257;1
XY-ALV;2013-08;7299;1
XY-ZDY;2015-02;6515;1
XY-IWX;2013-09;2261;1
XY-IWX;2013-09;9206;2
XY-YTM;2015-12;8776;1
XY-ZWJ;2014-06;3380;1
XY-MBJ;2015-08;9694;1
XY-IWX;2013-09;4541;1
XY-NMY;2013-09;3226;1
XY-IOO;2013-10;9873;1
XY-NMY;2011-06;2718;1
XY-ZDY;2014-11;6545;1
XY-MBJ;2011-03;9064;1
XY-IWX;2015-02;9104;1
XY-ZWJ;2014-12;3183;1
XY-MBJ;2014-12;1324;1
XY-MBJ;2015-12;7427;1
XY-OZH;2016-07;6368;1
XY-OFW;2013-12;5621;1
XY-ZWJ;2015-06;5981;1
XY-ZDY;2015-02;548;1
XY-OFW;2014-06;6982;1
XY-OHF;2013-10;5747;1
XY-NMY;2015-02;7051;1
XY-MBJ;2010-08;6866;1
XY-ZWJ;2015-08;1768;1
XY-IOO;2010-08;6818;1
XY-IWX;2012-01;1935;1
XY-OFW;2016-05;627;1
XY-ZWJ;2015-12;8761;1
XY-ZWJ;2015-12;4484;1
XY-NMY;2014-12;483;1
XY-NMY;2012-11;3968;1
XY-MBJ;2016-11;9965;1
XY-IOO;2013-09;4540;1
XY-ZWJ;2015-12;1330;1
XY-ZDY;2011-02;9200;1
XY-ZDY;2010-07;3997;1
XY-IWX;2014-12;9245;1
XY-FBA;2016-11;3315;1
XY-ZDY;2014-06;5593;1
XY-OFW;2015-08;2070;1
XY-NMY;2011-11;4582;1
XY-ALV;2011-03;9889;1
XY-ZDY;2013-04;9237;1
XY-NMY;2011-10;8805;1
XY-ZWJ;2014-10;8691;1
XY-YAZ;2015-12;4375;1
XY-ZWJ;2016-11;397;1
XY-NMY;2011-09;8302;1
XY-NMY;2016-11;4790;1
XY-NMY;2016-02;5245;1
XY-MBJ;2015-02;9652;1
XY-YTM;2015-02;980;1
XY-ZWJ;2014-12;7732;1
XY-OZH;2011-04;8723;1
XY-IWX;2011-11;9497;1
XY-OZH;2014-10;5018;1
XY-ZDY;2016-11;2446;1
XY-NMY;2015-12;8454;1
XY-NMY;2014-12;7588;1
XY-ZWJ;2016-11;3334;1
XY-MBJ;2016-07;6081;1
XY-ZWJ;2016-11;4203;1
XY-NMY;2013-01;3187;1
XY-MBJ;2013-09;2752;2
XY-ZDY;2014-06;9715;1
XY-MBJ;2010-08;8932;1
XY-NHZ;2015-02;7218;1
XY-FBA;2016-11;5492;1
XY-IOO;2013-10;1794;1
XY-ZWJ;2016-07;3710;1
XY-MBJ;2011-07;2801;1
XY-ZWJ;2010-01;7276;1
XY-ALV;2015-12;9363;1
XY-MBJ;2011-07;5218;1
XY-NMY;2013-05;7958;1
XY-IWX;2013-10;1930;1
XY-ZWJ;2014-06;1969;1
XY-ALV;2014-08;9679;1
XY-IWX;2016-07;6450;1
XY-NMY;2016-07;3909;1
XY-MBJ;2014-04;2756;1
XY-FBA;2012-08;2607;1
XY-OHF;2016-07;5678;1
XY-NMY;2014-12;4535;1
XY-OZH;2011-03;4075;1
XY-IOO;2014-12;6175;1
XY-OHF;2013-07;1971;1
XY-IWX;2015-02;2027;1
XY-IWX;2015-12;6231;1
XY-YAZ;2014-04;3377;1
XY-NMY;2015-02;1834;1
XY-MBJ;2016-07;8356;1
XY-YAZ;2011-07;1407;1
XY-LYP;2014-11;6508;1
XY-YTM;2014-06;6816;1
XY-MBJ;2014-11;8618;1
XY-NMY;2016-11;5498;1
XY-IWX;2011-11;9105;1
XY-ZWJ;2011-03;6807;1
XY-ALV;2016-05;6043;1
XY-OFW;2015-12;955;1
XY-NHZ;2014-12;7475;1
XY-ZWJ;2015-12;2914;1
XY-ZDY;2015-02;1187;1
XY-MBJ;2014-06;4558;1
XY-IWX;2016-07;7718;1
XY-IWX;2016-11;8398;1
XY-FBA;2013-03;9641;1
XY-MBJ;2015-02;6471;1
XY-ZWJ;2014-06;3969;1
XY-MBJ;2011-11;6596;1
XY-ZDY;2013-11;6525;1
XY-IOO;2015-12;863;1
XY-YTM;2016-07;3876;1
XY-NMY;2010-08;1088;1
XY-YTM;2014-06;6941;1
XY-NMY;2011-07;3451;1
XY-NMY;2013-10;2172;1
XY-IWX;2016-11;219;1
XY-IWX;2015-11;1058;1
XY-NMY;2015-02;1686;1
XY-NMY;2015-12;4448;1
XY-ZDY;2014-12;6929;1
XY-ZWJ;2016-05;2616;1
XY-LYP;2014-11;8275;1
XY-ZWJ;2010-04;4633;1
XY-ZDY;2016-11;8811;1
XY-MBJ;2010-08;6668;1
XY-MBJ;2015-12;2373;1
XY-NMY;2014-11;327;1
XY-OHF;2014-12;6984;1
XY-ZWJ;2016-07;4793;1
XY-ZWJ;2016-11;730;1
XY-ZWJ;2015-02;6163;1
XY-IOO;2015-12;3223;1
XY-NMY;2014-06;4830;1
XY-MBJ;2011-07;7135;1
XY-ZWJ;2015-12;5995;1
XY-YTM;2015-12;7791;1
XY-ZWJ;2011-03;6378;1
XY-YAZ;2015-02;820;1
XY-OFW;2012-08;4538;1
XY-ZDY;2015-04;7578;1
XY-MBJ;2015-12;7698;1
XY-NHZ;2014-12;2366;1
XY-ZDY;2014-12;4540;1
XY-ZDY;2011-07;5815;1
XY-YAZ;2015-12;5994;1
XY-OHF;2013-07;5415;1
XY-NMY;2015-01;4811;1
XY-ZDY;2016-07;6956;1
XY-NMY;2015-12;2291;1
XY-IWX;2015-02;8723;1
XY-OHF;2010-09;4893;1
XY-NMY;2016-05;266;1
XY-NMY;2016-05;4184;1
XY-ZWJ;2015-12;811;2
XY-MBJ;2011-07;1325;1
XY-YTM;2015-02;303;1
XY-NMY;2015-12;7552;1
XY-NMY;2014-06;1710;1
XY-OFW;2011-03;7327;1
XY-OFW;2015-12;3600;1
XY-ZWJ;2012-08;4762;1
XY-NMY;2015-08;9789;1
XY-IWX;2015-02;1489;1
XY-YTM;2011-04;1568;1
XY-ZDY;2015-02;8448;1
XY-ZWJ;2014-12;1380;1
XY-ZWJ;2015-02;372;1
XY-OFW;2016-07;9620;1
XY-ZWJ;2016-11;9052;1
XY-YTM;2014-12;3780;1
XY-MBJ;2015-12;4156;1
XY-OFW;2014-06;9294;1
XY-OFW;2016-05;4341;1
XY-ZWJ;2015-09;9267;1
XY-ZDY;2015-06;5016;1
XY-MBJ;2016-07;3882;1
XY-MBJ;2015-02;5324;1
XY-OFW;2011-03;8343;1
XY-OFW;2015-12;1043;1
XY-ZWJ;2016-11;8388;1
XY-MBJ;2012-08;5339;1
XY-ZWJ;2010-08;589;1
XY-OFW;2015-02;8893;1
XY-ZWJ;2015-12;247;1
XY-ZWJ;2013-09;4121;1
XY-IOO;2015-02;4938;1
XY-ZDY;2010-07;4509;1
XY-OHF;2014-12;9572;1
XY-NMY;2014-06;6414;1
XY-LYP;2015-02;1230;1
XY-OFW;2015-12;5175;1
XY-NMY;2011-03;4309;1
XY-MBJ;2011-06;8371;1
XY-IWX;2011-07;8806;1
XY-OHF;2011-10;8024;1
XY-NMY;2014-06;7771;1
XY-MBJ;2014-12;2137;1
XY-ZWJ;2015-02;680;1
XY-ZWJ;2015-06;8242;1
XY-FBA;2016-07;7036;1
XY-OFW;2011-08;4455;1
XY-ZWJ;2015-02;6319;1
XY-IOO;2010-08;8567;1
XY-OFW;2016-07;4237;1
XY-IWX;2013-09;7596;1
XY-NMY;2015-02;108;1
XY-ZDY;2016-11;5513;1
XY-MBJ;2013-07;514;1
XY-OFW;2015-02;2555;1
XY-MBJ;2016-11;4512;1
XY-OFW;2013-08;2367;1
XY-ALV;2015-02;7742;1
XY-MBJ;2014-12;5005;1
XY-YAZ;2013-09;7274;1
XY-ZDY;2016-07;7243;1
XY-ZDY;2015-02;2879;1
XY-IWX;2010-11;9004;1
XY-IWX;2011-11;3589;1
XY-OHF;2016-11;6682;1
XY-YTM;2011-11;9081;1
XY-ZWJ;2012-08;4896;1
XY-IWX;2015-04;5993;1
XY-IWX;2014-06;926;1
XY-MBJ;2016-03;3666;1
XY-FBA;2016-11;6304;1
XY-YTM;2016-11;2159;1
XY-ZDY;2015-12;7411;1
XY-FBA;2016-07;4404;1
XY-MBJ;2015-02;8490;1
XY-MBJ;2015-02;2218;1
XY-IWX;2013-01;4069;1
XY-NMY;2014-11;3015;1
XY-IWX;2015-02;6190;1
XY-IWX;2014-12;9837;1
XY-MBJ;2014-12;1739;1
XY-ZDY;2010-08;2275;1
XY-ALV;2015-02;3691;1
XY-OFW;2010-03;6746;1
XY-ZWJ;2016-05;5679;1
XY-IOO;2014-12;3856;1
XY-MBJ;2016-02;3809;1
XY-MBJ;2013-01;4883;1
XY-NMY;2015-12;3510;1
XY-NMY;2015-01;745;1
XY-ZWJ;2014-06;2155;1
XY-LYP;2016-07;7454;1
XY-ZWJ;2012-02;1034;1
XY-MBJ;2013-01;6655;1
XY-OZH;2016-02;5403;1
XY-YTM;2015-12;5225;1
XY-ZWJ;2010-10;818;1
XY-ZDY;2013-09;148;1
XY-OHF;2013-04;6825;1
XY-FBA;2010-08;4694;1
XY-YTM;2016-07;665;1
XY-IWX;2011-07;2834;1
XY-ZWJ;2015-02;507;1
XY-ZDY;2011-04;4306;1
XY-ZDY;2016-11;8095;1
XY-ZWJ;2016-11;9067;1
XY-OFW;2016-07;1843;1
XY-OHF;2013-04;3107;1
XY-OZH;2015-12;1410;1
XY-MBJ;2010-08;6814;1
XY-MBJ;2011-07;8652;1
XY-NMY;2016-07;487;1
XY-IWX;2014-12;1149;1
XY-IWX;2013-09;6851;1
XY-IOO;2016-02;3734;1
XY-ALV;2015-12;3327;1
XY-NMY;2016-11;6393;1
XY-ZWJ;2014-06;6210;1
XY-NHZ;2010-07;4549;1
XY-IWX;2016-07;2840;1
XY-ZDY;2012-08;2121;1
XY-OHF;2015-11;4837;1
XY-NMY;2015-07;7310;1
XY-YTM;2012-03;2244;1
XY-MBJ;2013-10;208;1
XY-NMY;2016-11;9234;1
XY-IOO;2015-12;3506;1
XY-IOO;2014-12;4057;1
XY-ALV;2014-06;6113;1
XY-OZH;2014-12;1805;1
XY-MBJ;2010-07;4944;1
XY-ZDY;2011-04;5751;1
XY-NMY;2012-11;4660;1
XY-IWX;2012-08;7634;1
XY-ZWJ;2015-02;4955;1
XY-NMY;2016-07;8774;1
XY-ZWJ;2014-12;9150;1
XY-LYP;2015-12;4362;1
XY-ZWJ;2011-03;295;1
XY-NMY;2014-12;1943;1
XY-NMY;2013-01;492;1
XY-ZDY;2011-07;2119;1
XY-ZDY;2015-02;471;1
XY-MBJ;2013-03;9309;1
XY-MBJ;2016-11;4749;1
XY-NHZ;2016-07;1077;1
XY-IWX;2015-02;8428;1
XY-OZH;2016-05;7683;1
XY-OZH;2014-11;1175;1
XY-NMY;2016-07;7021;1
XY-OZH;2014-11;6200;1
XY-OHF;2014-12;9675;1
XY-NMY;2010-06;9862;1
XY-NMY;2015-02;2978;1
XY-OFW;2014-04;7229;1
XY-FBA;2016-07;509;1
XY-YTM;2015-02;9586;1
XY-OHF;2015-11;4772;1
XY-FBA;2016-07;6556;1
XY-MBJ;2014-06;390;1
XY-ZWJ;2010-04;4831;1
XY-IWX;2014-06;4407;1
XY-MBJ;2014-06;8007;1
XY-OZH;2016-05;5616;1
XY-OHF;2016-11;2141;1
XY-MBJ;2016-11;4397;1
XY-NMY;2016-07;1495;1
XY-YTM;2016-07;5974;1
XY-OZH;2016-11;744;1
XY-ZWJ;2015-12;3603;1
XY-IWX;2016-11;9211;1
XY-YTM;2013-09;5708;1
XY-YAZ;2013-09;6157;1
XY-ZWJ;2015-02;1142;1
XY-FBA;2016-11;9743;1
XY-YTM;2010-03;4482;1
XY-ZWJ;2015-02;8525;1
XY-OHF;2016-11;5065;1
XY-FBA;2013-10;4047;1
XY-ZWJ;2014-06;254;1
XY-IOO;2010-09;9410;1
XY-NHZ;2013-09;8833;1
XY-ZDY;2013-09;1889;1
XY-OZH;2015-08;1211;1
XY-ALV;2016-09;5663;1
XY-ZWJ;2015-06;3345;1
XY-OFW;2015-12;2502;1
XY-ZDY;2012-11;7003;1
XY-ZWJ;2014-06;3206;1
XY-ZWJ;2016-07;4787;1
XY-NMY;2016-11;8905;1
XY-NMY;2015-12;2489;1
XY-ZDY;2011-10;8100;1
XY-ZDY;2015-02;7209;1
XY-ZDY;2011-07;7425;1
XY-MBJ;2014-06;4265;1
XY-IWX;2016-11;9542;1
XY-IWX;2015-02;106;1
XY-FBA;2016-11;2207;1
XY-MBJ;2014-11;1032;1
XY-ZWJ;2015-02;2422;1
XY-MBJ;2015-06;2362;1
XY-MBJ;2014-12;6905;1
XY-ZDY;2016-11;7817;1
XY-OZH;2014-04;707;1
XY-YAZ;2016-07;5743;1
XY-ZDY;2015-02;1699;1
XY-OHF;2011-08;7490;1
XY-YTM;2015-12;3175;1
XY-YTM;2014-12;6528;1
XY-NMY;2015-08;3173;1
XY-ZDY;2016-07;1968;1
XY-MBJ;2015-12;610;1
XY-MBJ;2013-09;4801;1
XY-IWX;2011-07;2031;1
XY-ZWJ;2015-12;2759;1
XY-NMY;2010-08;8220;1
XY-NMY;2012-08;902;2
XY-LYP;2013-10;5970;1
XY-NMY;2010-06;6844;1
XY-OFW;2016-07;1078;1
XY-OZH;2011-07;4415;1
XY-OFW;2015-02;4928;1
XY-MBJ;2011-07;3755;1
XY-OFW;2016-11;8542;1
XY-ALV;2015-12;9577;1
XY-ALV;2014-06;1417;1
XY-OHF;2015-06;3026;1
XY-ALV;2016-07;273;1
XY-NHZ;2015-06;2444;1
XY-NMY;2016-11;8865;1
XY-MBJ;2014-06;6124;1
XY-MBJ;2016-11;1454;1
XY-OFW;2015-12;3919;1
XY-ZDY;2016-09;61;1
XY-IWX;2013-12;2150;1
XY-ZWJ;2013-09;264;1
